"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""521308 MINACU"";281;1777;-;-;-;-;2058"
"""521310 MINEIROS"";3837;276;-;-;-;-;4113"
"""521350 MONTE ALEGRE DE GOIAS"";-;141;-;-;-;-;141"
"""521370 MONTES CLAROS DE GOIAS"";32;64;-;-;-;-;96"
"""521375 MONTIVIDIU"";399;-;-;-;-;-;399"
"""521380 MORRINHOS"";1539;2648;-;-;-;-;4187"
"""521385 MORRO AGUDO DE GOIAS"";-;191;-;-;-;-;191"
"""521390 MOSSAMEDES"";-;96;-;-;-;-;96"
"""521400 MOZARLANDIA"";-;836;-;-;-;-;836"
"""521405 MUNDO NOVO"";8;1010;-;-;1;-;1019"
"""521410 MUTUNOPOLIS"";1;322;-;-;-;-;323"
"""521450 NEROPOLIS"";394;3370;-;-;-;-;3764"
"""521460 NIQUELANDIA"";186;1343;-;-;-;-;1529"
"""521483 NOVA CRIXAS"";-;535;-;-;-;-;535"
"""521520 NOVO BRASIL"";88;24;-;-;-;-;112"
"""521530 ORIZONA"";2;515;-;-;-;-;517"
"""521550 OUVIDOR"";-;115;-;-;-;-;115"
"""521560 PADRE BERNARDO"";-;293;-;-;-;-;293"
"""521565 PALESTINA DE GOIAS"";92;42;-;-;-;-;134"
"""521570 PALMEIRAS DE GOIAS"";-;174;-;-;-;-;174"
"""521580 PALMELO"";-;132;-;-;-;-;132"
"""521590 PALMINOPOLIS"";116;3;-;-;-;-;119"
"""521630 PARANAIGUARA"";1;839;-;-;-;-;840"
"""521640 PARAUNA"";399;2;-;-;-;-;401"
"""521680 PETROLINA DE GOIAS"";2;413;-;-;-;-;415"
"""521710 PIRACANJUBA"";86;1236;-;-;-;-;1322"
"""521720 PIRANHAS"";2;579;-;-;-;-;581"
"""521730 PIRENOPOLIS"";815;2418;-;-;-;-;3233"
"""521740 PIRES DO RIO"";233;1003;-;-;-;-;1236"
"""521760 PLANALTINA"";211;2979;-;-;-;-;3190"
"""521770 PONTALINA"";26;836;-;-;-;-;862"
"""521800 PORANGATU"";1059;1891;-;-;-;-;2950"
"""521805 PORTEIRAO"";-;67;-;-;-;-;67"
"""521810 PORTELANDIA"";-;101;-;-;-;-;101"
"""521830 POSSE"";25;2162;-;-;-;-;2187"
"""521850 QUIRINOPOLIS"";262;4461;-;-;-;-;4723"
"""521860 RIALMA"";3;589;-;-;-;-;592"
"""521878 RIO QUENTE"";2;152;-;-;-;-;154"
"""521880 RIO VERDE"";4582;10532;-;-;-;-;15114"
"""521890 RUBIATABA"";-;948;-;-;-;-;948"
"""521900 SANCLERLANDIA"";1;332;-;-;-;-;333"
"""521910 SANTA BARBARA DE GOIAS"";-;88;-;-;-;-;88"
"""521920 SANTA CRUZ DE GOIAS"";51;9;-;-;-;-;60"
"""521925 SANTA FE DE GOIAS"";30;22;-;-;-;-;52"
"""521930 SANTA HELENA DE GOIAS"";2110;6244;-;-;-;-;8354"
"""521950 SANTA ROSA DE GOIAS"";-;102;-;-;-;-;102"
"""521960 SANTA TEREZA DE GOIAS"";-;119;-;-;-;-;119"
"""521970 SANTA TEREZINHA DE GOIAS"";-;244;-;-;-;-;244"
"""521973 SANTO ANTONIO DE GOIAS"";-;283;-;-;-;-;283"
"""521975 SANTO ANTONIO DO DESCOBERTO"";1;506;-;-;-;-;507"
"""521980 SAO DOMINGOS"";-;486;-;-;-;-;486"
"""522000 SAO JOAO D'ALIANCA"";-;21;-;-;-;-;21"
"""522010 SAO LUIS DE MONTES BELOS"";904;4086;-;-;-;-;4990"
"""522015 SAO LUIZ DO NORTE"";75;116;-;-;1;-;192"
"""522020 SAO MIGUEL DO ARAGUAIA"";161;4332;-;-;-;-;4493"
"""522026 SAO MIGUEL DO PASSA QUATRO"";-;8;-;-;-;-;8"
"""522040 SAO SIMAO"";55;1388;-;-;-;-;1443"
"""522045 SENADOR CANEDO"";1815;2396;-;-;-;-;4211"
"""522050 SERRANOPOLIS"";4;155;-;-;-;-;159"
"""522060 SILVANIA"";124;2667;-;-;-;-;2791"
"""522068 SIMOLANDIA"";1;211;-;-;-;-;212"
"""522100 TAQUARAL DE GOIAS"";-;57;-;-;-;-;57"
"""522140 TRINDADE"";1923;4826;-;-;-;-;6749"
"""522145 TROMBAS"";-;115;-;-;-;-;115"
"""522150 TURVANIA"";425;-;-;-;-;-;425"
"""522155 TURVELANDIA"";-;128;-;-;-;-;128"
"""522160 URUACU"";2881;18001;-;-;-;-;20882"
"""522170 URUANA"";-;458;-;-;-;-;458"
"""522185 VALPARAISO DE GOIAS"";-;1407;-;-;-;-;1407"
"""522200 VIANOPOLIS"";3;945;-;-;-;-;948"
"""522205 VICENTINOPOLIS"";292;1;-;-;-;-;293"
"""530010 BRASILIA"";34735;211920;-;-;150;278;247083"
"""Total"";3769257;10184971;25;5;37230;46340;14037828"
&
