"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""355520 TURIUBA"";-;-;-;10281,15;7167,60;8241,75;8741,70;9157,50;8340,75;5053,95;6,35;6,35;2652,52;1666,98;1826,46;2450,34;2399,14;2616,00;1975,75;1515,06;1148,50;6139,38;8289,00;4003,76;4614,48;4084,81;1558,03;1914,74;105852,05"
"""355530 TURMALINA"";-;-;-;-;3039,30;4390,65;4608,45;3702,60;3984,75;4618,35;3638,25;5910,30;6415,20;-;-;-;-;-;-;-;-;-;-;370,29;2560,05;-;-;-;43238,19"
"""355535 UBARANA"";-;-;-;15399,50;15789,46;12698,68;24157,29;28342,33;27109,40;23509,56;30669,76;34799,37;25703,05;19665,95;21837,22;15642,94;6410,68;11316,88;24097,28;41146,54;31019,69;24558,70;21716,05;24867,49;29586,35;25416,68;16237,39;-;551698,24"
"""355540 UBATUBA"";-;-;-;825672,19;871230,54;803475,33;845647,14;866354,34;735887,85;763354,97;990012,84;803683,19;826637,66;1017791,32;1033468,40;1163283,78;1035489,51;964573,06;972218,41;1075712,02;893626,28;953536,44;955038,73;1003267,57;1066805,91;950008,53;742796,58;1094232,21;23253804,80"
"""355550 UBIRAJARA"";-;-;-;11263,32;7255,93;1473,71;12935,15;13220,17;14142,31;12337,91;12177,32;12734,14;13570,97;9832,73;9343,48;6855,72;5919,86;6345,47;5180,35;12336,59;11451,74;5464,85;14544,00;12459,77;12811,50;11669,47;-;7245,44;242571,90"
"""355560 UCHOA"";-;-;-;37072,85;37535,66;41301,06;40571,77;42126,08;43689,80;45931,90;46086,41;45315,80;46080,86;42214,62;37237,52;40034,08;41206,30;40327,52;41075,34;19163,60;58819,09;27847,05;29664,54;4410,73;27615,85;27145,24;2616,47;-;865090,14"
"""355570 UNIAO PAULISTA"";-;-;-;1575,00;900,00;4275,00;4500,00;4477,55;8306,35;4728,71;11566,80;16056,40;18790,46;16496,84;9233,34;12455,15;8561,91;9193,18;20529,06;11988,64;14942,84;17774,46;17868,86;19717,72;17493,31;9496,69;14940,39;8428,15;284296,81"
"""355580 URANIA"";-;-;-;46114,87;47079,33;56087,74;49728,43;54913,88;52637,85;48378,78;53559,80;54223,58;51534,28;33681,70;31280,75;35983,92;39971,73;44418,49;31291,58;37147,17;63271,54;71646,49;73278,87;80434,78;75974,66;79314,18;73361,97;78386,11;1363702,48"
"""355590 URU"";-;-;-;10,53;10,53;24,57;42,12;20,34;35,10;7,02;14,04;17,55;3,51;21,06;10,53;-;28,08;10,53;10,53;3,51;29,53;34,14;2,48;25,81;3,51;10,53;-;-;375,55"
"""355600 URUPES"";-;-;505,36;35869,45;32622,72;26352,10;39391,26;26179,11;31316,83;54580,12;39499,02;45015,83;39773,60;63041,68;32397,97;40892,61;73554,59;66673,10;85929,29;85453,57;90327,39;70144,26;72583,31;65000,49;65068,10;54966,02;53485,51;47500,15;1338123,44"
"""355610 VALENTIM GENTIL"";-;-;-;79378,83;84283,51;93188,04;124375,98;123211,10;116515,91;105296,77;114108,08;109991,20;107080,06;89244,93;34560,78;105743,46;130547,66;64792,54;101478,43;129983,80;102080,75;99549,79;117758,30;125812,43;128088,42;98966,74;100643,88;101076,64;2587758,03"
"""355620 VALINHOS"";-;-;1075,00;627386,67;722494,33;816809,15;868585,17;838037,72;823793,23;796262,52;874383,10;838235,95;837355,20;681866,43;575046,94;493973,66;783050,37;793648,94;869144,83;881401,51;797786,54;794178,37;785294,33;920093,11;793648,96;799401,06;666485,34;713227,55;19392665,98"
"""355630 VALPARAISO"";-;-;226,88;79547,29;86781,21;92770,00;114736,62;99748,71;109231,47;93577,10;103162,02;114395,71;108473,49;96209,96;89507,79;99913,77;105990,34;108348,43;117428,57;122280,35;97115,07;96507,62;105621,03;87767,02;93514,17;79072,58;71988,06;69683,84;2443599,10"
"""355635 VARGEM"";-;-;-;814,00;811,00;811,00;806,00;804,00;804,00;802,00;808,00;811,30;811,15;806,00;801,00;805,00;809,00;805,00;802,00;803,00;806,15;802,00;805,15;804,00;805,00;819,00;805,00;810,15;20169,90"
"""355640 VARGEM GRANDE DO SUL"";4964,75;33395,70;777,92;287860,42;91019,98;207976,88;331317,88;300297,69;283839,16;490200,35;451123,05;442617,15;446243,16;400029,89;351327,01;442791,80;473527,56;421710,02;458333,26;487544,83;515003,26;492288,59;503692,31;490659,09;505911,06;438140,36;439151,67;473701,19;10265445,99"
"""355645 VARGEM GRANDE PAULISTA"";763,53;2177,30;1940,90;141856,04;168129,79;202670,58;-;424525,79;156005,96;134634,42;152084,66;165441,15;168894,10;137002,74;156576,88;142533,08;147616,96;177764,76;169043,61;200104,74;156913,50;129987,59;148227,97;123565,67;137733,63;114298,51;-;-;3660493,86"
"""355650 VARZEA PAULISTA"";-;-;-;120603,17;36145,84;196491,68;219451,49;738077,55;570672,66;535344,71;777172,10;554923,40;579676,17;461921,65;377310,96;585225,56;569622,46;583838,46;594348,31;414215,35;378641,66;441796,87;474823,70;476401,99;438080,64;392282,18;332994,14;331853,27;11181915,97"
"""355660 VERA CRUZ"";-;-;-;35255,87;38634,11;46252,54;49540,14;52109,77;50026,63;43407,04;49285,14;49461,29;50995,47;43919,08;37100,23;41840,79;48886,67;53524,04;53845,72;59255,27;40866,89;44558,23;57164,88;57791,97;64169,74;71244,92;46017,08;35865,56;1221019,07"
"""355670 VINHEDO"";-;-;3015,00;777806,75;809564,11;878586,48;974640,87;869235,59;887698,33;824455,80;839579,55;953028,46;954216,55;799275,46;671168,02;807695,20;875399,73;954343,60;858563,43;992822,13;899887,67;828786,73;972144,83;889210,62;977407,75;804398,83;678945,31;876588,92;21658465,72"
"""355680 VIRADOURO"";-;-;-;110286,04;116211,92;131336,62;153975,22;162331,93;162716,21;118459,27;101943,63;77188,01;119667,76;90687,87;95942,28;143321,56;139723,56;150599,14;154034,53;154051,05;143710,05;144344,08;150135,17;157021,54;172878,59;145365,99;126110,96;136455,13;3358498,11"
"""355690 VISTA ALEGRE DO ALTO"";-;-;-;1163,25;6245,04;1831,37;5780,17;3694,72;4280,64;3125,53;2857,27;3047,06;3170,59;2690,03;1493,78;-;4473,78;-;7328,50;7111,94;3894,72;-;-;4360,96;6488,17;32639,06;39747,25;-;145423,83"
"""355695 VITORIA BRASIL"";-;-;-;943,60;962,40;833,92;1191,25;971,61;1159,34;1014,70;1302,93;1329,51;6807,61;4787,26;5077,34;9571,67;8522,69;8265,31;7941,75;12311,17;14324,99;14545,88;18127,42;22066,04;16616,67;16241,03;14314,81;17105,93;206336,83"
"""355700 VOTORANTIM"";-;-;203,36;705774,26;673378,92;727612,84;877361,83;844366,56;766775,32;760248,30;827820,25;852505,62;818286,97;766027,09;599277,29;694123,02;738137,64;838211,27;977739,29;1031556,29;884374,60;894684,41;921872,65;945082,33;907966,89;806992,58;662145,43;748426,72;20270951,73"
"""355710 VOTUPORANGA"";-;11223,58;25008,40;3079021,76;2966122,28;3186764,89;3362649,86;3445035,22;3212870,45;3293272,01;3290360,11;3305017,69;3435441,48;3158776,43;3024617,00;3280805,90;3290689,07;3354824,70;3483361,26;3479143,41;3492196,79;3646754,81;3567376,38;3612378,41;3792122,03;3509589,02;3406956,70;3557529,32;84269908,96"
"""355715 ZACARIAS"";-;-;-;21599,50;21713,45;21705,64;58804,85;46333,34;42971,49;21609,80;-;45625,29;8504,46;46171,83;29995,40;22890,98;45635,30;30160,23;29292,45;32931,43;31649,36;33255,90;22157,43;31358,31;30849,47;20654,95;30539,96;25713,14;752123,96"
"""355720 CHAVANTES"";-;-;-;98503,44;627668,91;110262,75;121711,72;133405,53;131255,29;104415,90;104242,25;91642,76;78130,94;169809,95;169280,21;217972,75;184595,14;345502,57;287058,65;377905,64;403639,20;569375,41;522964,19;344914,85;286475,52;168642,20;73975,69;159179,81;5882531,27"
"""355730 ESTIVA GERBI"";45587,07;-;-;11305,76;63529,45;73934,79;68560,86;78538,18;58211,06;81475,41;82927,92;84389,65;80296,77;75020,65;39955,15;83505,32;78025,82;78761,25;81168,16;83548,92;83775,78;82442,47;86641,19;70039,66;80224,39;80490,39;78112,76;-;1810468,83"
"""Total"";2134075,84;6742599,95;37986147,55;614503378,35;606560876,10;648992409,07;684126594,55;674717015,79;651467758,47;651896310,72;686674510,96;674683981,42;705199242,17;656590166,40;617184444,81;653549250,53;670623644,32;686429664,61;703829991,07;722947758,61;693663448,24;727353333,02;733815407,92;754833393,33;765601913,03;700958311,54;666308137,79;634105348,00;17033479114,16"
&







